date,sales,promotion,holiday,product_category,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,product_category_encoded,predicted_sales
2019-10-25,174.48,0,0,Electronics,2019,10,25,4,0,163.68,172.96,162.53,170.25,5.233265392342805,1,175.75235
2019-10-26,164.8,0,0,Grocery,2019,10,26,5,1,174.48,172.49,157.26,170.46714285714285,5.393532281929578,2,177.40363
2019-10-27,161.96,0,0,Electronics,2019,10,27,6,1,164.8,172.18,145.67,169.3685714285714,5.68796515628169,1,175.28436
2019-10-28,178.91,0,0,Clothing,2019,10,28,0,0,161.96,177.09,132.95,167.90857142857143,6.139751429746634,0,174.62358
2019-10-29,172.26,0,0,Clothing,2019,10,29,1,0,178.91,170.72,182.66,168.16857142857145,6.613608265216667,0,176.68124
2019-10-30,208.03,0,0,Grocery,2019,10,30,2,0,172.26,162.63,167.82,168.38857142857142,6.737087473016461,2,179.96938
2019-10-31,125.53,0,0,Electronics,2019,10,31,3,0,208.03,163.68,140.73,174.87428571428572,15.89633276067525,1,170.9949
2019-11-01,200.99,0,0,Electronics,2019,11,1,4,0,125.53,174.48,140.82,169.42428571428573,24.555343517005053,1,178.3441
2019-11-02,204.71,0,0,Electronics,2019,11,2,5,1,200.99,164.8,160.21,173.21142857142857,27.35027813909281,1,176.89136
2019-11-03,138.96,0,0,Grocery,2019,11,3,6,1,204.71,161.96,200.53,178.91285714285715,29.388461859651816,2,179.48286
2019-11-04,174.23,0,0,Electronics,2019,11,4,0,0,138.96,178.91,162.19,175.62714285714287,32.69900646517484,1,175.05249
2019-11-05,174.32,0,1,Electronics,2019,11,5,1,0,174.23,172.26,137.57,174.95857142857145,32.6685273765501,1,178.20833
2019-11-06,154.27,1,0,Electronics,2019,11,6,2,0,174.32,208.03,162.98,175.25285714285715,32.64943935929394,1,177.74585
2019-11-07,167.55,0,0,Electronics,2019,11,7,3,0,154.27,125.53,162.72,167.57285714285717,29.8579351341686,1,168.55905
2019-11-08,161.6,0,0,Grocery,2019,11,8,4,0,167.55,200.99,114.53,173.57571428571427,23.555382864746345,2,169.6711
2019-11-09,219.57,0,0,Grocery,2019,11,9,5,1,161.6,204.71,167.69,167.9485714285714,20.409792934252824,2,179.75044
2019-11-10,203.96,0,0,Electronics,2019,11,10,6,1,219.57,138.96,164.48,170.07142857142858,25.10372311601889,1,178.4951
2019-11-11,211.41,0,0,Electronics,2019,11,11,0,0,203.96,174.23,183.37,179.35714285714286,23.65771312862275,1,182.55348
2019-11-12,201.16,1,0,Clothing,2019,11,12,1,0,211.41,174.32,206.77,184.6685714285714,26.33674076809293,0,185.8515
2019-11-13,164.91,1,0,Clothing,2019,11,13,2,0,201.16,154.27,192.69,188.50285714285715,26.532073492464445,0,181.45625
2019-11-14,177.76,1,0,Electronics,2019,11,14,3,0,164.91,167.55,165.16,190.02285714285716,24.468575571050305,1,195.63141
2019-11-15,198.82,0,0,Electronics,2019,11,15,4,0,177.76,161.6,148.81,191.48142857142852,23.175862032562872,1,199.64983
2019-11-16,165.38,0,0,Clothing,2019,11,16,5,1,198.82,219.57,222.82,196.79857142857145,19.08653227502886,0,202.85863
2019-11-17,204.88,0,0,Clothing,2019,11,17,6,1,165.38,203.96,172.96,189.05714285714285,19.299632737685293,0,180.65662
2019-11-18,186.63,0,0,Electronics,2019,11,18,0,0,204.88,211.41,172.49,189.1885714285714,19.420786483020137,1,180.6731
2019-11-19,184.76,0,0,Grocery,2019,11,19,1,0,186.63,201.16,172.18,185.64857142857144,16.773167489149458,2,179.68083
2019-11-20,207.3,0,0,Grocery,2019,11,20,2,0,184.76,164.91,177.09,183.30571428571423,15.32860708734195,2,180.61844
2019-11-21,202.81,1,1,Electronics,2019,11,21,3,0,207.3,177.76,170.72,189.3614285714286,15.222893317381908,1,201.07965
2019-11-22,187.56,0,0,Electronics,2019,11,22,4,0,202.81,198.82,162.63,192.94,14.983583238553903,1,198.24547
2019-11-23,218.82,0,0,Clothing,2019,11,23,5,1,187.56,165.38,163.68,191.33142857142855,14.850948823303822,0,201.69601
2019-11-24,174.88,0,0,Clothing,2019,11,24,6,1,218.82,204.88,174.48,198.96571428571428,12.893620977241556,0,202.35577
2019-11-25,209.7,0,0,Grocery,2019,11,25,0,0,174.88,186.63,164.8,194.68,15.351678518433694,2,200.6772
2019-11-26,210.12,0,0,Electronics,2019,11,26,1,0,209.7,184.76,161.96,197.97571428571428,15.80511505509417,1,200.1409
2019-11-27,192.97,0,0,Clothing,2019,11,27,2,0,210.12,207.3,178.91,201.59857142857143,15.164447927715022,0,203.55232
2019-11-28,206.58,0,0,Grocery,2019,11,28,3,0,192.97,202.81,172.26,199.55142857142852,15.233588358811438,2,200.1409
2019-11-29,175.95,0,0,Grocery,2019,11,29,4,0,206.58,187.56,208.03,200.09,15.433326493878996,2,202.94814
2019-11-30,220.37,1,0,Grocery,2019,11,30,5,1,175.95,218.82,125.53,198.43142857142857,17.490988564183073,2,200.46318
2019-12-01,199.11,1,0,Clothing,2019,12,1,6,1,220.37,174.88,200.99,198.6528571428572,17.799213198234142,0,204.60794
2019-12-02,193.29,0,0,Clothing,2019,12,2,0,0,199.11,209.7,204.71,202.1142857142857,14.44565546815932,0,204.72664
2019-12-03,225.66,0,0,Electronics,2019,12,3,1,0,193.29,210.12,138.96,199.77,14.340600870721373,1,202.96315
2019-12-04,191.54,1,0,Electronics,2019,12,4,2,0,225.66,192.97,174.23,201.99,17.139563393894633,1,199.64311
2019-12-05,178.41,1,0,Grocery,2019,12,5,3,0,191.54,206.58,174.32,201.78571428571428,17.27299323331353,2,199.64311
2019-12-06,176.41,0,0,Grocery,2019,12,6,4,0,178.41,175.95,154.27,197.76142857142852,19.149466858176076,2,198.56735
2019-12-07,220.63,0,0,Clothing,2019,12,7,5,1,176.41,220.37,167.55,197.8271428571429,19.06273565037802,0,201.06194
2019-12-08,183.87,0,0,Clothing,2019,12,8,6,1,220.63,199.11,161.6,197.86428571428573,19.1141639080752,0,199.71399
2019-12-09,245.55,1,0,Electronics,2019,12,9,0,0,183.87,193.29,219.57,195.68714285714285,19.80410791922208,1,206.36986
2019-12-10,169.8,1,0,Electronics,2019,12,10,1,0,245.55,225.66,203.96,203.15285714285716,27.214016434113315,1,209.3449
2019-12-11,246.36,0,0,Electronics,2019,12,11,2,0,169.8,191.54,211.41,195.17285714285717,27.69986444869713,1,204.56932
2019-12-12,217.64,1,0,Clothing,2019,12,12,3,0,246.36,178.41,201.16,203.0042857142857,33.618700082515005,0,211.86905
2019-12-13,212.49,0,0,Grocery,2019,12,13,4,0,217.64,176.41,164.91,208.60857142857145,32.069640590736945,2,206.63454
2019-12-14,204.53,1,0,Electronics,2019,12,14,5,1,212.49,220.63,177.76,213.7628571428572,28.760858653318778,1,216.5308
2019-12-15,224.42,0,1,Electronics,2019,12,15,6,1,204.53,183.87,198.82,211.46285714285716,28.763923998813457,1,210.2123
2019-12-16,216.69,1,0,Clothing,2019,12,16,0,0,224.42,245.55,165.38,217.25571428571428,26.25452777277506,0,230.6524
2019-12-17,240.53,0,0,Electronics,2019,12,17,1,0,216.69,169.8,204.88,213.13285714285715,23.15372231721821,1,218.02647
2019-12-18,221.76,0,0,Grocery,2019,12,18,2,0,240.53,246.36,186.63,223.23714285714283,15.136930241724722,2,231.68513
2019-12-19,223.51,0,0,Clothing,2019,12,19,3,0,221.76,217.64,184.76,219.72285714285712,11.223665049476631,0,224.6924
2019-12-20,214.25,1,0,Electronics,2019,12,20,4,0,223.51,212.49,207.3,220.5614285714285,11.261332704689076,1,223.53227
2019-12-21,221.41,1,0,Electronics,2019,12,21,5,1,214.25,204.53,202.81,220.81285714285715,11.069096190573816,1,224.30296
2019-12-22,229.74,1,0,Clothing,2019,12,22,6,1,221.41,224.42,187.56,223.2242857142857,8.462363454619432,0,229.06622
2019-12-23,190.41,1,0,Clothing,2019,12,23,0,0,229.74,216.69,218.82,223.98428571428573,8.819024619428042,0,228.03636
2019-12-24,198.69,0,0,Electronics,2019,12,24,1,0,190.41,240.53,174.88,220.23,15.502766419792712,1,228.15834
2019-12-25,241.55,0,0,Grocery,2019,12,25,2,0,198.69,221.76,209.7,214.25285714285715,14.397989112239992,2,225.738
2019-12-26,231.15,0,0,Clothing,2019,12,26,3,0,241.55,223.51,210.12,217.08,17.68539981642076,0,229.81056
2019-12-27,225.09,0,0,Grocery,2019,12,27,4,0,231.15,214.25,192.97,218.17142857142855,18.3708178266248,2,224.0
2019-12-28,230.18,0,1,Electronics,2019,12,28,5,1,225.09,221.41,206.58,219.72,18.44190969865431,1,227.39427
2019-12-29,237.8,0,0,Grocery,2019,12,29,6,1,230.18,229.74,175.95,220.97285714285712,18.868810874284296,2,224.69833
2019-12-30,221.1,0,0,Electronics,2019,12,30,0,0,237.8,190.41,220.37,222.1242857142857,19.719709140132192,1,230.25716
2019-12-31,217.37,0,0,Electronics,2019,12,31,1,0,221.1,198.69,199.11,226.50857142857143,14.1061516469126,1,224.60011
2020-01-01,238.11,0,0,Electronics,2020,1,1,2,0,217.37,241.55,193.29,229.17714285714283,8.695714872443522,1,238.41728
2020-01-02,215.67,0,0,Electronics,2020,1,2,3,0,238.11,231.15,225.66,228.6857142857143,7.94471072924668,1,232.54152
2020-01-03,244.44,1,0,Grocery,2020,1,3,4,0,215.67,225.09,191.54,226.4742857142857,9.199762419291558,2,236.11726
2020-01-04,203.27,0,0,Electronics,2020,1,4,5,1,244.44,230.18,178.41,229.23857142857145,11.366438065009309,1,236.02594
2020-01-05,258.94,1,0,Electronics,2020,1,5,6,1,203.27,237.8,176.41,225.3942857142857,14.973343934185516,1,232.90408
2020-01-06,248.85,0,0,Grocery,2020,1,6,0,0,258.94,221.1,220.63,228.4142857142857,19.37686150811686,2,237.23909
2020-01-07,245.56,0,0,Clothing,2020,1,7,1,0,248.85,217.37,183.87,232.3785714285714,20.440512410872262,0,238.73866
2020-01-08,261.12,0,0,Grocery,2020,1,8,2,0,245.56,238.11,245.55,236.4057142857143,19.7562436182776,2,248.27208
2020-01-09,275.81,0,0,Grocery,2020,1,9,3,0,261.12,215.67,169.8,239.69285714285712,21.88648419632903,2,243.6311
2020-01-10,263.82,0,0,Grocery,2020,1,10,4,0,275.81,244.44,246.36,248.2842857142857,22.67440176141496,2,249.54854
2020-01-11,207.75,0,0,Electronics,2020,1,11,5,1,263.82,203.27,217.64,251.05285714285716,23.30127300834621,1,246.27235
2020-01-12,220.0,0,0,Electronics,2020,1,12,6,1,207.75,258.94,212.49,251.69285714285712,21.782120890219808,1,245.32762
2020-01-13,234.12,0,0,Electronics,2020,1,13,0,0,220.0,248.85,204.53,246.13,24.433798995107125,1,245.55783
2020-01-14,248.16,0,0,Clothing,2020,1,14,1,0,234.12,245.56,224.42,244.0257142857143,24.792165333119417,0,246.10419
2020-01-15,259.0,0,0,Electronics,2020,1,15,2,0,248.16,261.12,216.69,244.39714285714285,24.838415619281285,1,250.60832
2020-01-16,235.15,0,0,Clothing,2020,1,16,3,0,259.0,275.81,240.53,244.0942857142857,24.6124249497023,0,251.6752
2020-01-17,254.41,0,0,Electronics,2020,1,17,4,0,235.15,263.82,221.76,238.28571428571428,20.300106614779136,1,245.97653
2020-01-18,236.57,1,0,Grocery,2020,1,18,5,1,254.41,207.75,223.51,236.94142857142856,18.56479233079881,2,245.70476
2020-01-19,240.44,0,0,Electronics,2020,1,19,6,1,236.57,220.0,214.25,241.05857142857144,13.523137491685004,1,241.26672
2020-01-20,225.54,0,0,Clothing,2020,1,20,0,0,240.44,234.12,221.41,243.97857142857143,9.953942985186709,0,243.82304
2020-01-21,236.19,1,0,Clothing,2020,1,21,1,0,225.54,248.16,229.74,242.75285714285715,11.738531586595132,0,244.29634
2020-01-22,228.61,0,0,Electronics,2020,1,22,2,0,236.19,259.0,190.41,241.04285714285717,11.6913354160033,1,243.29855
2020-01-23,237.1,0,0,Grocery,2020,1,23,3,0,228.61,235.15,198.69,236.70142857142855,9.31222212752434,2,243.42488
2020-01-24,278.67,0,0,Electronics,2020,1,24,4,0,237.1,254.41,241.55,236.98,9.287209842931269,1,249.59007
2020-01-25,239.58,0,0,Electronics,2020,1,25,5,1,278.67,236.57,231.15,240.44571428571427,17.643160012822683,1,245.80397
2020-01-26,312.17,0,0,Electronics,2020,1,26,6,1,239.58,240.44,225.09,240.8757142857143,17.569483825791004,1,251.19682
2020-01-27,270.35,1,0,Grocery,2020,1,27,0,0,312.17,225.54,230.18,251.1228571428572,32.144927912131834,2,253.90225
2020-01-28,265.12,0,0,Clothing,2020,1,28,1,0,270.35,236.19,237.8,257.5242857142857,30.627141480034528,0,259.59933
2020-01-29,245.2,0,1,Grocery,2020,1,29,2,0,265.12,228.61,221.1,261.65714285714284,29.186498998843227,2,264.53485
2020-01-30,277.31,0,0,Clothing,2020,1,30,3,0,245.2,237.1,217.37,264.02714285714285,26.61614780184156,0,262.1
2020-01-31,252.72,0,0,Clothing,2020,1,31,4,0,277.31,278.67,238.11,269.7714285714286,24.051685615613888,0,271.49808
2020-02-01,267.59,0,0,Clothing,2020,2,1,5,1,252.72,239.58,215.67,266.06428571428575,24.44813480079912,0,265.31226
2020-02-02,317.26,0,1,Grocery,2020,2,2,6,1,267.59,312.17,244.44,270.0657142857143,21.50619357079976,2,273.04175
2020-02-03,265.04,0,1,Electronics,2020,2,3,0,0,317.26,270.35,203.27,270.7928571428571,23.18737710787495,1,281.2245
2020-02-04,290.85,0,0,Electronics,2020,2,4,1,0,265.04,265.12,258.94,270.0342857142857,23.290906563965585,1,270.7723
2020-02-05,254.69,0,0,Electronics,2020,2,5,2,0,290.85,245.2,248.85,273.71,24.390454416976542,1,278.83743
2020-02-06,268.93,0,0,Electronics,2020,2,6,3,0,254.69,277.31,245.56,275.0657142857143,22.75023872192784,1,277.22064
2020-02-07,305.91,1,0,Electronics,2020,2,7,4,0,268.93,252.72,261.12,273.86857142857144,22.832791790587603,1,279.21173
2020-02-08,258.82,0,0,Grocery,2020,2,8,5,1,305.91,267.59,275.81,281.46714285714285,23.463593582600744,2,283.33722
2020-02-09,308.46,0,0,Grocery,2020,2,9,6,1,258.82,317.26,263.82,280.2142857142857,24.537630187897832,2,282.80246
2020-02-10,287.21,0,0,Grocery,2020,2,10,0,0,308.46,265.04,207.75,278.9571428571429,22.460870949486008,2,282.67627
2020-02-11,262.64,0,0,Grocery,2020,2,11,1,0,287.21,290.85,220.0,282.1242857142857,21.722306397756984,2,281.0076
2020-02-12,287.36,0,0,Grocery,2020,2,12,2,0,262.64,254.69,234.12,278.0942857142857,22.43867409714835,2,280.54083
2020-02-13,294.97,0,0,Grocery,2020,2,13,3,0,287.36,268.93,248.16,282.7614285714285,20.02740574693386,2,281.63885
2020-02-14,288.76,0,0,Grocery,2020,2,14,4,0,294.97,305.91,259.0,286.4814285714286,19.439881196970248,2,286.9627
2020-02-15,245.71,1,0,Electronics,2020,2,15,5,1,288.76,258.82,235.15,284.0314285714286,17.574407935565052,1,284.0484
2020-02-16,263.36,0,0,Clothing,2020,2,16,6,1,245.71,308.46,254.41,282.1585714285714,21.061503134526102,0,282.45145
2020-02-17,273.72,0,0,Grocery,2020,2,17,0,0,263.36,287.21,236.57,275.71571428571434,18.40547822175157,2,280.80463
2020-02-18,277.94,1,0,Clothing,2020,2,18,1,0,273.72,262.64,240.44,273.7885714285714,17.69386374666818,0,277.14377
2020-02-19,292.59,1,0,Grocery,2020,2,19,2,0,277.94,287.36,225.54,275.9742857142857,17.019298709740394,2,280.77
2020-02-20,284.47,1,0,Grocery,2020,2,20,3,0,292.59,294.97,236.19,276.7214285714286,17.70347934594561,2,281.50015
2020-02-21,254.94,0,0,Electronics,2020,2,21,4,0,284.47,288.76,228.61,275.2214285714286,16.287823088194557,1,278.38712
2020-02-22,289.96,0,0,Clothing,2020,2,22,5,1,254.94,245.71,237.1,270.39,16.615272091260287,0,277.20972
2020-02-23,295.27,0,0,Electronics,2020,2,23,6,1,289.96,263.36,278.67,276.7114285714286,13.847760864209144,1,287.5313
2020-02-24,294.95,0,0,Electronics,2020,2,24,0,0,295.27,273.72,239.58,281.27,13.971750069334131,1,286.62915
2020-02-25,306.05,0,0,Clothing,2020,2,25,1,0,294.95,277.94,312.17,284.30285714285714,14.35856969929318,0,293.31415
2020-02-26,301.78,0,0,Electronics,2020,2,26,2,0,306.05,292.59,270.35,288.31857142857143,16.1068395705773,1,290.718
2020-02-27,294.94,1,0,Grocery,2020,2,27,3,0,301.78,284.47,265.12,289.63142857142856,16.86950644266098,2,297.23453
2020-02-28,285.0,0,0,Grocery,2020,2,28,4,0,294.94,254.94,245.2,291.1271428571428,16.7996128073275,2,295.77292
2020-02-29,253.81,1,0,Grocery,2020,2,29,5,1,285.0,289.96,277.31,295.4214285714285,6.979831489296588,2,284.39783
2020-03-01,296.24,0,0,Grocery,2020,3,1,6,1,253.81,295.27,252.72,290.25714285714287,17.355609769642854,2,294.68216
2020-03-02,292.41,0,0,Grocery,2020,3,2,0,0,296.24,294.95,267.59,290.3957142857143,17.406103198917343,2,296.0674
2020-03-03,294.28,0,0,Electronics,2020,3,3,1,0,292.41,306.05,317.26,290.03285714285715,17.321608580309626,1,298.84354
2020-03-04,263.89,0,0,Electronics,2020,3,4,2,0,294.28,301.78,265.04,288.3514285714286,16.030843634038135,1,287.96527
2020-03-05,268.37,0,0,Grocery,2020,3,5,3,0,263.89,294.94,290.85,282.93857142857144,17.101995427989824,2,282.3141
2020-03-06,311.6,0,0,Grocery,2020,3,6,4,0,268.37,285.0,254.69,279.1428571428572,16.942187692546195,2,282.96384
2020-03-07,290.29,1,0,Electronics,2020,3,7,5,1,311.6,253.81,268.93,282.9428571428571,20.977393954988653,1,285.3252
2020-03-08,305.23,0,0,Clothing,2020,3,8,6,1,290.29,296.24,305.91,288.1542857142857,16.6104915210647,0,293.52438
2020-03-09,292.68,0,0,Electronics,2020,3,9,0,0,305.23,292.41,258.82,289.43857142857144,17.654584323030107,1,296.58606
2020-03-10,293.21,0,0,Electronics,2020,3,10,1,0,292.68,294.28,308.46,289.47714285714284,17.66245142883975,1,301.06134
2020-03-11,311.86,0,0,Electronics,2020,3,11,2,0,293.21,263.89,287.21,289.32428571428574,17.618533666890713,1,298.31494
2020-03-12,283.25,0,0,Electronics,2020,3,12,3,0,311.86,268.37,262.64,296.1771428571429,15.246312903216504,1,297.09427
2020-03-13,295.95,0,0,Electronics,2020,3,13,4,0,283.25,311.6,287.36,298.30285714285714,11.231974765943198,1,295.95145
2020-03-14,285.22,0,1,Clothing,2020,3,14,5,1,295.95,290.29,294.97,296.06714285714287,9.580157817565036,0,300.8255
2020-03-15,286.2,0,0,Grocery,2020,3,15,6,1,285.22,305.23,288.76,295.3428571428572,10.257432612961823,2,295.98236
2020-03-16,289.12,0,0,Grocery,2020,3,16,0,0,286.2,292.68,245.71,292.6242857142857,9.707311432009677,2,293.51556
2020-03-17,300.15,0,0,Clothing,2020,3,17,1,0,289.12,293.21,263.36,292.11571428571426,9.796749217879675,0,295.44928
2020-03-18,286.52,0,1,Grocery,2020,3,18,2,0,300.15,311.86,273.72,293.10714285714283,10.26587829378409,2,297.55594
2020-03-19,321.58,0,0,Grocery,2020,3,19,3,0,286.52,283.25,277.94,289.4871428571428,6.222533552296532,2,297.43323
2020-03-20,278.93,0,0,Grocery,2020,3,20,4,0,321.58,295.95,292.59,294.9628571428571,12.996697932274412,2,296.63483
2020-03-21,293.42,0,0,Clothing,2020,3,21,5,1,278.93,285.22,284.47,292.5314285714286,14.307224781637814,0,296.63092
2020-03-22,288.69,0,0,Clothing,2020,3,22,6,1,293.42,286.2,254.94,293.7028571428572,13.939792818024715,0,295.83334
2020-03-23,326.74,1,1,Grocery,2020,3,23,0,0,288.69,289.12,289.96,294.0585714285714,13.746860767182824,2,303.99185
2020-03-24,302.03,0,1,Grocery,2020,3,24,1,0,326.74,300.15,295.27,299.4328571428572,18.144616937523107,2,304.2341
2020-03-25,319.02,1,0,Grocery,2020,3,25,2,0,302.03,286.52,294.95,299.7014285714285,18.17089561961584,2,300.54727
2020-03-26,268.94,1,0,Electronics,2020,3,26,3,0,319.02,321.58,306.05,304.3442857142857,18.392267267469187,1,302.27066
2020-03-27,304.24,0,0,Electronics,2020,3,27,4,0,268.94,278.93,301.78,296.82428571428574,20.77736657771361,1,300.4303
2020-03-28,316.94,0,0,Electronics,2020,3,28,5,1,304.24,293.42,294.94,300.44,19.29364057575949,1,299.5397
2020-03-29,301.01,0,0,Clothing,2020,3,29,6,1,316.94,288.69,285.0,303.8,19.905651626274143,0,301.12524
2020-03-30,320.89,0,0,Grocery,2020,3,30,0,0,301.01,326.74,253.81,305.56,18.86442242246648,2,299.98917
2020-03-31,289.43,0,0,Clothing,2020,3,31,1,0,320.89,302.03,296.24,304.7242857142857,17.873286264833474,0,301.09186
2020-04-01,328.14,0,0,Clothing,2020,4,1,2,0,289.43,319.02,292.41,302.9242857142857,18.80027558055164,0,298.8491
2020-04-02,346.09,0,1,Clothing,2020,4,2,3,0,328.14,268.94,294.28,304.22714285714284,20.35346138808124,0,302.6255
2020-04-03,293.01,1,0,Grocery,2020,4,3,4,0,346.09,304.24,263.89,315.2485714285714,18.89706099597579,2,305.6548
2020-04-04,291.49,0,0,Electronics,2020,4,4,5,1,293.01,316.94,268.37,313.64428571428573,20.40401419422197,1,306.2551
2020-04-05,329.59,0,0,Grocery,2020,4,5,6,1,291.49,301.01,311.6,310.00857142857143,21.929297320076174,2,307.99982
2020-04-06,332.22,0,1,Grocery,2020,4,6,0,0,329.59,320.89,290.29,314.09142857142854,22.624229216018907,2,311.71674
2020-04-07,290.26,0,0,Clothing,2020,4,7,1,0,332.22,289.43,305.23,315.71000000000004,23.576897590648244,0,311.49713
2020-04-08,292.39,0,0,Clothing,2020,4,8,2,0,290.26,328.14,292.68,315.8285714285715,23.42429751957632,0,309.5706
2020-04-09,295.22,1,0,Clothing,2020,4,9,3,0,292.39,346.09,293.21,310.72142857142853,24.17781795266686,0,306.55173
2020-04-10,274.02,0,0,Electronics,2020,4,10,4,0,295.22,293.01,311.86,303.4542857142857,18.82852521852645,1,301.07623
2020-04-11,282.57,0,0,Electronics,2020,4,11,5,1,274.02,291.49,283.25,300.74142857142857,21.72884828100593,1,297.7516
2020-04-12,280.87,0,0,Electronics,2020,4,12,6,1,282.57,329.59,295.95,299.46714285714285,22.605686389552197,1,297.34607
2020-04-13,285.6,1,0,Grocery,2020,4,13,0,0,280.87,332.22,285.22,292.50714285714287,18.997711892298817,2,295.66098
2020-04-14,300.26,0,0,Clothing,2020,4,14,1,0,285.6,290.26,286.2,285.84714285714284,7.366441280754064,0,290.17453
2020-04-15,305.61,0,0,Grocery,2020,4,15,2,0,300.26,292.39,289.12,287.2757142857143,9.124675075751153,2,291.27155
2020-04-16,331.89,0,0,Electronics,2020,4,16,3,0,305.61,295.22,300.15,289.1642857142857,11.435189631339714,1,301.10046
2020-04-17,280.86,0,0,Clothing,2020,4,17,4,0,331.89,274.02,286.52,294.4028571428571,19.92192235895229,0,297.608
2020-04-18,320.45,0,0,Electronics,2020,4,18,5,1,280.86,282.57,321.58,295.38,18.896923911929814,1,300.30615
2020-04-19,296.4,0,0,Clothing,2020,4,19,6,1,320.45,280.87,278.93,300.7914285714286,20.00827447879939,0,300.5788
2020-04-20,299.6,0,0,Clothing,2020,4,20,0,0,296.4,285.6,293.42,303.01000000000005,18.21150369043128,0,298.55902
2020-04-21,313.97,0,0,Grocery,2020,4,21,1,0,299.6,300.26,288.69,305.01000000000005,16.68568847845135,2,297.49213
2020-04-22,277.9,1,0,Grocery,2020,4,22,2,0,313.97,305.61,326.74,306.96857142857147,16.839142326307385,2,302.1935
2020-04-23,307.86,0,0,Electronics,2020,4,23,3,0,277.9,331.89,302.03,303.00999999999993,20.14441361767392,1,301.74863
2020-04-24,303.39,0,0,Grocery,2020,4,24,4,0,307.86,280.86,319.02,299.57714285714286,16.029976829140672,2,303.55176
